Gene,Avg_TPM,Group
GGNBP2,43.2972972972973,Without Neoantigen
GGT1,2.2972972972972974,With Neoantigen
GGT2,0.13076923076923078,Without Neoantigen
GGT5,1.5315789473684212,Without Neoantigen
GGT6,5.157142857142857,With Neoantigen
GGT7,67.43243243243244,With Neoantigen
GH1,0.1,With Neoantigen
GHITM,275.3783783783784,Without Neoantigen
GHR,2.2,With Neoantigen
GHRH,240.5,Without Neoantigen
GHRHR,0.5,Without Neoantigen
GHSR,0.22000000000000003,Without Neoantigen
GIGYF1,70.32432432432432,Without Neoantigen
GIGYF2,36.0,With Neoantigen
GIMAP1,0.1,Without Neoantigen
GIMAP2,0.7374999999999999,With Neoantigen
GIMAP4,0.18947368421052632,Without Neoantigen
GIMAP5,0.1,Without Neoantigen
GIMAP6,0.1,Without Neoantigen
GIMAP7,0.13529411764705884,With Neoantigen
GIMAP8,0.22857142857142862,With Neoantigen
GIN1,6.108108108108108,With Neoantigen
GIP,9.328571428571427,Without Neoantigen
GIPR,9.441176470588236,Without Neoantigen
GIT2,7.4324324324324325,With Neoantigen
GJA1,57.63783783783785,With Neoantigen
GJA10,0.6200000000000001,With Neoantigen
GJA3,1.8944444444444446,With Neoantigen
GJA5,0.5,Without Neoantigen
GJA8,0.10000000000000002,Without Neoantigen
GJA9,0.32799999999999996,With Neoantigen
GJB2,7.5838709677419365,Without Neoantigen
GJB3,1.84,Without Neoantigen
GJB4,0.22941176470588237,With Neoantigen
GJB6,0.6230769230769232,Without Neoantigen
GJB7,1.3647058823529412,Without Neoantigen
GJC1,38.27297297297297,Without Neoantigen
GJC2,3.1162162162162166,With Neoantigen
GJD2,7.516666666666667,Without Neoantigen
GJD3,0.2894736842105263,With Neoantigen
GJD4,0.14117647058823532,With Neoantigen
GK,11.354054054054055,Without Neoantigen
GK2,2.1555555555555554,With Neoantigen
GK5,18.72972972972973,With Neoantigen
GKN1,0.3333333333333333,Without Neoantigen
GLB1,25.18918918918919,With Neoantigen
GLB1L,6.783783783783784,Without Neoantigen
GLB1L3,5.64,Without Neoantigen
GLCE,31.93783783783784,With Neoantigen
GLDC,17.79189189189189,With Neoantigen
GLE1,77.51351351351352,Without Neoantigen
GLG1,53.189189189189186,Without Neoantigen
GLI1,1.2142857142857142,With Neoantigen
GLI2,4.6033333333333335,Without Neoantigen
GLI3,6.62,Without Neoantigen
GLI4,17.37837837837838,With Neoantigen
GLIPR1L2,0.271875,With Neoantigen
GLIS1,2.1827586206896554,With Neoantigen
GLIS3,3.1636363636363636,Without Neoantigen
GLMN,31.56756756756757,With Neoantigen
GLO1,300.02702702702703,Without Neoantigen
GLP1R,7.434615384615384,Without Neoantigen
GLP2R,2.1333333333333333,With Neoantigen
GLRA1,1.616666666666667,With Neoantigen
GLRA2,1.1272727272727272,Without Neoantigen
GLRA3,4.811538461538461,With Neoantigen
GLRA4,1.1478260869565218,Without Neoantigen
GLRX2,14.324324324324325,Without Neoantigen
GLRX3,48.91891891891892,With Neoantigen
GLS,63.027027027027025,Without Neoantigen
GLT1D1,13.784374999999999,With Neoantigen
GLT6D1,0.1,Without Neoantigen
GLTP,45.0,With Neoantigen
GLUD2,1.35625,Without Neoantigen
GLUL,176.24054054054056,With Neoantigen
GLYAT,0.21875,With Neoantigen
GLYATL1,2.414285714285714,Without Neoantigen
GLYATL2,4.348,Without Neoantigen
GLYATL3,15.62857142857143,With Neoantigen
GLYR1,95.86486486486487,Without Neoantigen
GMEB1,14.027027027027026,Without Neoantigen
GMIP,17.10810810810811,With Neoantigen
GML,,Without Neoantigen
GMPR,17.280555555555555,Without Neoantigen
GMPS,79.64864864864865,Without Neoantigen
GNA13,93.62162162162163,With Neoantigen
GNA15,0.7666666666666667,Without Neoantigen
GNAI1,10.272972972972974,Without Neoantigen
GNAL,5.208108108108108,Without Neoantigen
GNAS,359.2972972972973,With Neoantigen
GNAT1,0.7400000000000001,Without Neoantigen
GNAT2,0.1,Without Neoantigen
GNAT3,28.28333333333334,With Neoantigen
GNAZ,40.494594594594595,With Neoantigen
GNB1,381.4054054054054,Without Neoantigen
GNB2,248.13513513513513,With Neoantigen
GNE,35.41891891891892,Without Neoantigen
GNG2,48.08571428571429,Without Neoantigen
GNL3,156.1891891891892,Without Neoantigen
GNPAT,102.45945945945945,Without Neoantigen
GNPNAT1,44.54054054054054,Without Neoantigen
GNPTAB,28.864864864864863,With Neoantigen
GNRHR,1.8702702702702703,Without Neoantigen
GOLGA1,21.756756756756758,With Neoantigen
GOLGA2,53.567567567567565,With Neoantigen
GOLGA3,58.486486486486484,With Neoantigen
GOLGA4,34.24324324324324,With Neoantigen
GOLGA5,59.486486486486484,Without Neoantigen
GOLGA6A,0.1,Without Neoantigen
GOLGA6B,0.12000000000000002,With Neoantigen
GOLGA6C,0.1,With Neoantigen
GOLGA6L2,0.175,With Neoantigen
GOLGA6L4,0.12399999999999999,Without Neoantigen
GOLGA6L6,,Without Neoantigen
GOLGA8A,40.932432432432435,With Neoantigen
GOLGA8B,14.683783783783783,With Neoantigen
GOLGA8H,0.5675675675675674,Without Neoantigen
GOLGA8K,0.27777777777777773,With Neoantigen
GOLGA8N,0.2714285714285714,Without Neoantigen
GOLGA8R,0.2121212121212121,Without Neoantigen
GOLGA8S,0.14000000000000004,With Neoantigen
GOLGA8T,0.16538461538461538,Without Neoantigen
GOLGB1,57.67567567567568,With Neoantigen
GOLIM4,114.27027027027027,Without Neoantigen
GOLPH3L,44.729729729729726,Without Neoantigen
GON4L,29.08108108108108,With Neoantigen
GOPC,63.0,Without Neoantigen
GORAB,18.972972972972972,With Neoantigen
GOSR1,31.08108108108108,Without Neoantigen
GOSR2,15.72972972972973,Without Neoantigen
GOT1,78.16216216216216,Without Neoantigen
GOT1L1,0.1,With Neoantigen
GP1BA,3.2486486486486483,With Neoantigen
GP2,6.911111111111111,Without Neoantigen
GP5,0.37941176470588234,Without Neoantigen
GP6,0.596969696969697,Without Neoantigen
GPA33,0.39259259259259266,Without Neoantigen
GPAA1,118.08108108108108,With Neoantigen
GPAM,14.621621621621621,With Neoantigen
GPAT2,3.4482758620689653,Without Neoantigen
GPATCH2,14.45945945945946,With Neoantigen
GPATCH2L,20.37837837837838,Without Neoantigen
GPATCH3,30.756756756756758,Without Neoantigen
GPATCH8,52.16216216216216,With Neoantigen
GPBAR1,0.8621621621621622,Without Neoantigen
GPC1,31.37837837837838,Without Neoantigen
GPC2,41.432432432432435,Without Neoantigen
GPC3,48.394444444444446,Without Neoantigen
GPC5,1.2,With Neoantigen
GPC6,16.494594594594595,Without Neoantigen
GPD1,1.3729729729729727,Without Neoantigen
GPD2,65.43243243243244,Without Neoantigen
GPER1,2.137837837837838,Without Neoantigen
GPHA2,0.48064516129032253,Without Neoantigen
GPHN,29.716216216216218,Without Neoantigen
GPI,173.21621621621622,Without Neoantigen
GPIHBP1,1.18,With Neoantigen
GPLD1,5.375675675675676,With Neoantigen
GPM6A,31.670000000000005,With Neoantigen
GPN1,50.108108108108105,Without Neoantigen
GPNMB,20.099999999999998,Without Neoantigen
GPR1,3.143333333333333,With Neoantigen
GPR107,63.108108108108105,Without Neoantigen
GPR132,0.5136363636363636,Without Neoantigen
GPR135,5.127027027027027,Without Neoantigen
GPR137,36.16216216216216,Without Neoantigen
GPR137B,11.167567567567568,With Neoantigen
GPR137C,17.72972972972973,Without Neoantigen
GPR139,0.8444444444444444,With Neoantigen
GPR141,0.7499999999999999,With Neoantigen
GPR142,2.0115384615384615,With Neoantigen
GPR143,3.637142857142857,Without Neoantigen
GPR146,1.1297297297297297,Without Neoantigen
GPR148,0.5136363636363637,With Neoantigen
GPR149,1.4000000000000001,With Neoantigen
GPR15,0.21428571428571427,With Neoantigen
GPR150,1.790909090909091,Without Neoantigen
GPR151,0.12352941176470589,Without Neoantigen
GPR152,0.4529411764705882,Without Neoantigen
GPR153,28.54054054054054,Without Neoantigen
GPR155,8.843243243243242,With Neoantigen
GPR156,3.794594594594594,With Neoantigen
GPR158,8.313513513513515,Without Neoantigen
GPR160,9.113513513513512,Without Neoantigen
GPR162,24.154054054054054,Without Neoantigen
GPR17,1.96875,Without Neoantigen
GPR173,37.87837837837838,Without Neoantigen
GPR174,0.26666666666666666,Without Neoantigen
GPR176,21.945945945945947,Without Neoantigen
GPR179,1.5000000000000002,With Neoantigen
GPR18,0.2633333333333333,Without Neoantigen
GPR182,0.36111111111111105,With Neoantigen
GPR19,13.881081081081081,With Neoantigen
GPR20,1.0142857142857142,Without Neoantigen
GPR25,0.2814814814814815,Without Neoantigen
GPR26,8.693750000000001,Without Neoantigen
GPR3,7.097297297297298,With Neoantigen
GPR31,,With Neoantigen
GPR35,1.0285714285714285,With Neoantigen
GPR37,7.343243243243243,Without Neoantigen
GPR37L1,0.593939393939394,Without Neoantigen
GPR39,2.3807692307692307,With Neoantigen
GPR4,1.4076923076923078,With Neoantigen
GPR42,,With Neoantigen
GPR45,0.2571428571428571,With Neoantigen
GPR50,2.2375000000000003,With Neoantigen
GPR52,0.37931034482758613,Without Neoantigen
GPR55,0.8833333333333333,Without Neoantigen
GPR6,4.893103448275863,With Neoantigen
GPR65,0.5,Without Neoantigen
GPR75,8.405405405405405,With Neoantigen
GPR78,0.2375,With Neoantigen
GPR83,1.2722222222222221,Without Neoantigen
GPR84,0.496551724137931,With Neoantigen
GPR87,4.137931034482759,With Neoantigen
GPR88,1.472,With Neoantigen
GPR89A,3.675675675675676,With Neoantigen
GPRASP1,15.427027027027027,Without Neoantigen
GPRASP2,33.37837837837838,With Neoantigen
GPRC5A,15.205405405405402,With Neoantigen
GPRC5B,37.13513513513514,Without Neoantigen
GPRC6A,0.575,With Neoantigen
GPRIN1,67.13513513513513,Without Neoantigen
GPRIN2,6.2318181818181815,Without Neoantigen
GPSM1,44.54054054054054,With Neoantigen
GPSM2,30.43243243243243,Without Neoantigen
GPT2,75.0,Without Neoantigen
GPX2,174.48108108108107,With Neoantigen
GPX6,0.19999999999999998,Without Neoantigen
GRAMD1A,48.027027027027025,Without Neoantigen
GRAMD1B,11.28888888888889,Without Neoantigen
GRAMD1C,3.947222222222222,Without Neoantigen
GRB14,8.975675675675676,With Neoantigen
GRB2,119.16216216216216,With Neoantigen
GRB7,17.072222222222223,With Neoantigen
GREB1,7.978378378378377,With Neoantigen
GREB1L,9.363888888888889,With Neoantigen
GREM2,2.8454545454545452,Without Neoantigen
GRHL2,17.33823529411765,With Neoantigen
GRHL3,1.54,Without Neoantigen
GRHPR,29.783783783783782,Without Neoantigen
GRIA1,9.753846153846153,With Neoantigen
GRIA2,18.228571428571428,Without Neoantigen
GRIA3,0.5222222222222223,Without Neoantigen
GRIA4,3.911764705882353,With Neoantigen
GRID1,5.503030303030303,With Neoantigen
GRID2,2.756,With Neoantigen
GRID2IP,2.0647058823529414,With Neoantigen
GRIK1,5.2918918918918925,With Neoantigen
GRIK2,12.219444444444443,With Neoantigen
GRIK3,68.85675675675675,With Neoantigen
GRIK4,3.5031249999999994,With Neoantigen
GRIK5,29.31891891891891,With Neoantigen
GRIN2A,2.625,Without Neoantigen
GRIN2B,0.776470588235294,With Neoantigen
GRIN2C,4.037837837837838,Without Neoantigen
GRIN2D,3.778378378378379,Without Neoantigen
GRIN3A,8.71891891891892,With Neoantigen
GRIN3B,0.8135135135135135,With Neoantigen
GRINA,117.4054054054054,Without Neoantigen
GRIP1,26.022222222222222,Without Neoantigen
GRK1,2.2399999999999998,With Neoantigen
GRK5,8.95135135135135,Without Neoantigen
GRK6,38.5945945945946,Without Neoantigen
GRK7,0.17857142857142852,With Neoantigen
GRM1,0.4639999999999999,With Neoantigen
GRM2,10.56111111111111,Without Neoantigen
GRM3,0.6416666666666667,With Neoantigen
GRM4,4.176470588235294,With Neoantigen
GRM5,0.7222222222222221,With Neoantigen
GRM6,0.5214285714285715,Without Neoantigen
GRM7,0.6576923076923078,Without Neoantigen
GRM8,11.411428571428571,With Neoantigen
GRN,129.64864864864865,Without Neoantigen
GRP,449.9888888888889,Without Neoantigen
GRPEL1,40.432432432432435,Without Neoantigen
GRPR,1.6700000000000004,With Neoantigen
GRWD1,46.32432432432432,Without Neoantigen
GRXCR1,3.5250000000000004,Without Neoantigen
GRXCR2,0.2,Without Neoantigen
GSAP,4.640000000000001,With Neoantigen
GSC,2.505,Without Neoantigen
GSDMA,1.555,Without Neoantigen
GSDMB,12.0,With Neoantigen
GSDMC,0.4733333333333333,Without Neoantigen
GSDMD,8.783783783783786,With Neoantigen
GSE1,127.75675675675676,Without Neoantigen
GSG1L,2.2571428571428576,With Neoantigen
GSPT2,22.714705882352945,Without Neoantigen
GSR,130.59459459459458,Without Neoantigen
GSTA1,11.328571428571431,Without Neoantigen
GSTA2,1.1789473684210527,Without Neoantigen
GSTA3,0.325,With Neoantigen
GSTA5,0.1,With Neoantigen
GSTCD,15.945945945945946,Without Neoantigen
GSTM4,6.162857142857143,Without Neoantigen
GSTM5,0.15000000000000002,Without Neoantigen
GSTZ1,11.64864864864865,Without Neoantigen
GSX1,2.5846153846153848,With Neoantigen
GSX2,6.1937500000000005,Without Neoantigen
GTF2B,56.08108108108108,Without Neoantigen
GTF2E1,31.513513513513512,Without Neoantigen
GTF2F1,134.64864864864865,Without Neoantigen
GTF2H1,26.594594594594593,Without Neoantigen
GTF2H2,1.164864864864865,Without Neoantigen
GTF2H2C,1.2138888888888888,With Neoantigen
GTF2H3,50.108108108108105,With Neoantigen
GTF2H4,2.2594594594594595,Without Neoantigen
GTF2I,33.91891891891892,With Neoantigen
GTF2IRD1,33.67567567567568,With Neoantigen
GTF3C1,73.16216216216216,With Neoantigen
GTF3C2,55.83783783783784,Without Neoantigen
GTF3C3,44.54054054054054,With Neoantigen
GTF3C4,61.62162162162162,Without Neoantigen
GTF3C5,110.62162162162163,Without Neoantigen
GTPBP1,48.91891891891892,With Neoantigen
GTPBP2,83.24324324324324,With Neoantigen
GTPBP3,49.513513513513516,Without Neoantigen
GTPBP4,66.89189189189189,Without Neoantigen
GTPBP8,18.18918918918919,With Neoantigen
GTSE1,102.02702702702703,Without Neoantigen
GUCA1B,5.372972972972972,Without Neoantigen
GUCA1C,0.65,Without Neoantigen
GUCA2B,2.3666666666666667,Without Neoantigen
GUCD1,74.16216216216216,Without Neoantigen
GUCY1A2,5.7124999999999995,Without Neoantigen
GUCY2C,0.8357142857142857,With Neoantigen
GUCY2D,1.6470588235294117,With Neoantigen
GUCY2F,0.26,With Neoantigen
GUF1,47.21621621621622,With Neoantigen
GULP1,8.835294117647058,Without Neoantigen
GXYLT1,39.32432432432432,Without Neoantigen
GXYLT2,6.5675675675675675,Without Neoantigen
GYG1,35.648648648648646,Without Neoantigen
GYG2,10.32,Without Neoantigen
GYPB,0.19999999999999998,With Neoantigen
GYPC,1.0000000000000002,Without Neoantigen
GYS1,41.891891891891895,With Neoantigen
GYS2,0.09999999999999999,Without Neoantigen
GZF1,32.108108108108105,With Neoantigen
GZMA,0.23684210526315788,Without Neoantigen
GZMB,0.1823529411764706,Without Neoantigen
GZMK,0.09999999999999999,Without Neoantigen
H6PD,21.11081081081081,With Neoantigen
HABP2,9.641935483870967,With Neoantigen
HABP4,20.945945945945947,Without Neoantigen
HACE1,18.62162162162162,With Neoantigen
HACL1,20.08108108108108,With Neoantigen
HADH,30.7027027027027,Without Neoantigen
HADHA,161.16216216216216,With Neoantigen
HAGH,28.243243243243242,Without Neoantigen
HAL,0.5885714285714287,With Neoantigen
HAMP,0.22499999999999998,Without Neoantigen
HAND1,1.5892857142857142,Without Neoantigen
HAND2,5.235999999999999,With Neoantigen
HAO1,0.09999999999999999,Without Neoantigen
HAO2,0.16923076923076924,Without Neoantigen
HAP1,1.2823529411764707,Without Neoantigen
HAPLN1,7.338095238095238,Without Neoantigen
HAPLN2,1.4583333333333333,Without Neoantigen
HAPLN4,0.10000000000000002,Without Neoantigen
HARBI1,8.72972972972973,Without Neoantigen
HARS2,49.972972972972975,With Neoantigen
HAS1,0.6176470588235293,Without Neoantigen
HAS2,0.6947368421052631,Without Neoantigen
HAS3,12.405405405405405,With Neoantigen
HAUS5,49.32432432432432,Without Neoantigen
HAUS6,38.37837837837838,With Neoantigen
HAUS7,2.1999999999999997,Without Neoantigen
HAVCR1,2.3050000000000006,Without Neoantigen
HAVCR2,0.303125,Without Neoantigen
HBB,38.21785714285714,Without Neoantigen
HBD,0.1125,With Neoantigen
HBE1,0.2285714285714286,Without Neoantigen
HBG2,0.40714285714285714,Without Neoantigen
HBP1,22.16216216216216,Without Neoantigen
HBS1L,32.189189189189186,Without Neoantigen
HCAR3,1.0375,Without Neoantigen
HCCS,62.67567567567568,Without Neoantigen
HCFC1,122.89189189189189,With Neoantigen
HCK,1.7885714285714287,With Neoantigen
HCLS1,3.7108108108108113,Without Neoantigen
HCN1,5.938461538461539,With Neoantigen
HCN2,16.63783783783784,With Neoantigen
HCN3,49.91891891891892,Without Neoantigen
HCN4,5.194285714285714,With Neoantigen
HCRT,1.7840000000000003,Without Neoantigen
HCRTR1,0.4055555555555555,Without Neoantigen
HCRTR2,0.6266666666666666,With Neoantigen
HDAC10,2.3783783783783785,With Neoantigen
HDAC3,48.972972972972975,Without Neoantigen
HDAC4,10.91891891891892,With Neoantigen
HDAC5,41.67567567567568,Without Neoantigen
HDAC6,36.4054054054054,Without Neoantigen
HDAC7,14.243243243243244,Without Neoantigen
HDAC8,2.864864864864865,Without Neoantigen
HDAC9,18.364864864864863,With Neoantigen
HDC,0.4333333333333333,With Neoantigen
HDGF,635.6216216216217,Without Neoantigen
HDGFL1,0.11818181818181818,Without Neoantigen
HDGFL2,89.62162162162163,Without Neoantigen
HDHD2,7.675675675675675,Without Neoantigen
HDHD3,27.35135135135135,Without Neoantigen
HDLBP,156.64864864864865,With Neoantigen
HDX,4.897222222222222,Without Neoantigen
HEATR1,48.189189189189186,Without Neoantigen
HEATR3,32.945945945945944,With Neoantigen
HEATR4,2.5405405405405403,With Neoantigen
HEATR5A,9.359459459459458,With Neoantigen
HEATR5B,31.405405405405407,With Neoantigen
HEATR6,32.810810810810814,Without Neoantigen
HECTD1,83.64864864864865,With Neoantigen
HECTD4,37.108108108108105,With Neoantigen
HECW1,1.8647058823529414,With Neoantigen
HECW2,5.738888888888889,Without Neoantigen
HEG1,17.78108108108108,Without Neoantigen
HELB,3.189189189189189,Without Neoantigen
HELLS,35.567567567567565,Without Neoantigen
HELQ,13.675675675675675,Without Neoantigen
HELT,3.474999999999999,Without Neoantigen
HELZ,31.783783783783782,With Neoantigen
HELZ2,6.972972972972973,With Neoantigen
HEPACAM2,240.3,Without Neoantigen
HEPH,0.17142857142857146,With Neoantigen
HEPHL1,0.484,With Neoantigen
HERC1,32.945945945945944,With Neoantigen
HERC2,46.729729729729726,With Neoantigen
HERC3,13.027027027027026,With Neoantigen
HERC4,10.0,Without Neoantigen
HERC5,9.03142857142857,With Neoantigen
HERC6,3.409090909090909,Without Neoantigen
HERPUD2,32.54054054054054,Without Neoantigen
HES5,1.15,Without Neoantigen
HES6,435.27027027027026,With Neoantigen
HEXIM2,5.513513513513513,Without Neoantigen
HEY1,30.10810810810811,Without Neoantigen
HEY2,15.8,Without Neoantigen
HEYL,28.577777777777776,With Neoantigen
HFE,2.197142857142857,With Neoantigen
HFM1,5.237837837837837,Without Neoantigen
HGD,2.9472222222222224,Without Neoantigen
HGF,19.257142857142856,With Neoantigen
HGFAC,7.057142857142857,Without Neoantigen
HGSNAT,25.08108108108108,Without Neoantigen
HHAT,6.0162162162162165,With Neoantigen
HHATL,1.1857142857142857,Without Neoantigen
HHIPL1,0.6206896551724139,Without Neoantigen
HHIPL2,1.2999999999999998,With Neoantigen
HHLA1,0.225,With Neoantigen
HHLA2,0.16666666666666666,Without Neoantigen
HIBCH,14.45945945945946,With Neoantigen
HIF1A,174.8918918918919,With Neoantigen
HIF1AN,22.27027027027027,Without Neoantigen
HIF3A,3.3172413793103446,With Neoantigen
HIGD1B,1.343243243243243,With Neoantigen
HINFP,12.864864864864865,Without Neoantigen
HIP1R,41.86486486486486,Without Neoantigen
HIPK1,52.7027027027027,With Neoantigen
HIPK2,51.270270270270274,With Neoantigen
HIPK3,34.4054054054054,Without Neoantigen
HIPK4,0.2642857142857143,Without Neoantigen
HIRA,17.675675675675677,Without Neoantigen
HIRIP3,56.21621621621622,With Neoantigen
HIVEP1,11.243243243243244,With Neoantigen
HIVEP2,10.172222222222222,Without Neoantigen
HIVEP3,4.6,With Neoantigen
HJURP,96.13513513513513,Without Neoantigen
HK1,70.48648648648648,Without Neoantigen
HK2,47.78378378378378,With Neoantigen
